filename,label,crop,disease,source,path
image-00054.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00054.jpg
image-00055.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00055.jpg
image-00056.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00056.jpg
image-00057.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00057.jpg
image-00058.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00058.jpg
image-00059.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00059.jpg
image-00060.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00060.jpg
image-00061.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00061.jpg
image-00062.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00062.jpg
image-00063.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00063.jpg
image-00064.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00064.jpg
image-00065.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00065.jpg
image-00066.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00066.jpg
image-00067.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00067.jpg
image-00068.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00068.jpg
image-00069.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00069.jpg
image-00070.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00070.jpg
image-00071.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00071.jpg
image-00072.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00072.jpg
image-00073.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00073.jpg
image-00074.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00074.jpg
image-00075.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00075.jpg
image-00076.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00076.jpg
image-00077.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00077.jpg
image-00078.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00078.jpg
image-00079.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00079.jpg
image-00080.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00080.jpg
image-00081.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00081.jpg
image-00082.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00082.jpg
image-00083.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00083.jpg
image-00084.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00084.jpg
image-00085.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00085.jpg
image-00086.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00086.jpg
image-00087.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00087.jpg
image-00088.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00088.jpg
image-00089.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00089.jpg
image-00090.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00090.jpg
image-00091.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00091.jpg
image-00092.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00092.jpg
image-00093.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00093.jpg
image-00094.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00094.jpg
image-00095.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00095.jpg
image-00096.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00096.jpg
image-00097.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00097.jpg
image-00098.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00098.jpg
image-00099.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00099.jpg
image-00100.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00100.jpg
image-00101.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00101.jpg
image-00102.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00102.jpg
image-00103.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00103.jpg
image-00104.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00104.jpg
image-00105.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00105.jpg
image-00106.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00106.jpg
image-00107.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00107.jpg
image-00108.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00108.jpg
image-00109.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00109.jpg
image-00110.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00110.jpg
image-00111.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00111.jpg
image-00112.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00112.jpg
image-00113.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00113.jpg
image-00114.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00114.jpg
image-00115.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00115.jpg
image-00116.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00116.jpg
image-00117.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00117.jpg
image-00118.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00118.jpg
image-00119.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00119.jpg
image-00120.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00120.jpg
image-00121.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00121.jpg
image-00122.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00122.jpg
image-00123.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00123.jpg
image-00124.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00124.jpg
image-00125.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00125.jpg
image-00126.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00126.jpg
image-00127.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00127.jpg
image-00128.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00128.jpg
image-00129.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00129.jpg
image-00130.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00130.jpg
image-00131.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00131.jpg
image-00132.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00132.jpg
image-00133.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00133.jpg
image-00134.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00134.jpg
image-00135.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00135.jpg
image-00136.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00136.jpg
image-00137.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00137.jpg
image-00138.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00138.jpg
image-00139.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00139.jpg
image-00140.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00140.jpg
image-00141.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00141.jpg
image-00142.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00142.jpg
image-00143.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00143.jpg
image-00144.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00144.jpg
image-00145.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00145.jpg
image-00146.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00146.jpg
image-00147.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00147.jpg
image-00148.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00148.jpg
image-00149.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00149.jpg
image-00150.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00150.jpg
image-00151.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00151.jpg
image-00152.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00152.jpg
image-00153.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00153.jpg
image-00154.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00154.jpg
image-00155.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00155.jpg
image-00156.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00156.jpg
image-00157.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00157.jpg
image-00158.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00158.jpg
image-00159.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00159.jpg
image-00160.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00160.jpg
image-00161.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00161.jpg
image-00162.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00162.jpg
image-00163.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00163.jpg
image-00164.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00164.jpg
image-00165.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00165.jpg
image-00166.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00166.jpg
image-00167.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00167.jpg
image-00168.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00168.jpg
image-00169.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00169.jpg
image-00170.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00170.jpg
image-00171.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00171.jpg
image-00172.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00172.jpg
image-00173.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00173.jpg
image-00174.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00174.jpg
image-00175.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00175.jpg
image-00176.jpg,pepper_bell_bacterial_spot,pepper,bell_bacterial_spot,plantvillage,PlantVillage_processed/pepper_bell_bacterial_spot/image-00176.jpg
